user_id,treat,block,platform,cluster_id,signup_cohort,baseline_activity,pre_metric,post_clicks,post_purchases,converted,days_observed,missing_share,days_active,retained_any,received
3030,1,8,web,232,cohort_A,5.23692087159092,6.13667960822491,7,0,0,14,0,4,1,1
3031,1,10,web,393,cohort_A,15.1227674828621,16.4902482788831,7,0,0,14,0,7,1,1
3032,0,2,ios,272,cohort_C,1.30055662536564,0.957026784237572,9,0,0,14,0,7,1,0
3033,1,7,ios,145,cohort_B,4.23271155884795,5.57285399906185,6,0,0,14,0,5,1,1
3034,1,9,android,280,cohort_B,6.00315062719071,5.54720266982973,5,1,1,13,0.0714285714285714,5,1,1
3035,0,3,web,155,cohort_B,2.13369414575039,2.40180646687196,6,0,0,14,0,4,1,0
3036,0,10,ios,145,cohort_A,12.6777856280093,11.9039257161307,6,0,0,14,0,5,1,0
3037,1,3,ios,353,cohort_B,1.93939421568101,1.76854851786923,6,0,0,14,0,6,1,1
3038,0,8,android,476,cohort_A,5.13421708499676,4.79147274051825,3,0,0,14,0,3,1,0
3039,1,7,ios,350,cohort_C,4.24764802946765,4.02079396971275,4,0,0,14,0,4,1,1
3040,0,2,web,363,cohort_B,1.47813288797504,1.88408194013362,5,0,0,12,0.142857142857143,5,1,0
3041,0,5,ios,223,cohort_A,3.19922022951978,2.95770329321046,3,0,0,14,0,2,1,0
3042,0,7,android,13,cohort_A,4.4319433271453,4.91015159122753,1,2,1,14,0,3,1,0
3043,1,4,ios,135,cohort_A,2.59207548516883,2.28031133983401,6,0,0,14,0,4,1,1
3044,0,4,android,53,cohort_B,2.64775957849671,3.13633049401921,7,0,0,13,0.0714285714285714,6,1,0
3045,1,4,android,72,cohort_B,2.28682451382292,2.45596331152368,5,0,0,14,0,5,1,1
3046,0,7,web,139,cohort_A,4.77168125634656,4.62562753609157,7,0,0,14,0,5,1,0
3047,1,5,ios,426,cohort_A,3.29558261319074,4.22737264217732,2,0,0,14,0,2,1,1
3048,0,9,ios,172,cohort_A,6.26253368999872,6.56007482316883,8,0,0,14,0,6,1,0
3049,1,8,ios,365,cohort_C,5.56146657763634,5.09662380821126,10,1,1,12,0.142857142857143,9,1,1
3050,0,8,web,466,cohort_B,5.00578533359483,3.91045137425212,6,0,0,14,0,5,1,0
3051,0,3,ios,77,cohort_A,1.68776621824741,2.65357492768013,6,0,0,14,0,4,1,0
3052,0,2,android,52,cohort_B,1.12952929264382,0.609615067839323,5,1,1,14,0,5,1,0
3053,0,5,web,44,cohort_A,3.02798843044872,3.37569423886098,2,0,0,13,0.0714285714285714,2,1,0
3054,0,6,android,105,cohort_B,4.02422705355336,4.26398279460412,7,0,0,14,0,6,1,0
3055,1,6,android,31,cohort_B,3.7774383751886,3.91246960643573,7,0,0,13,0.0714285714285714,7,1,1
3056,1,3,web,445,cohort_A,2.01488397004182,1.89698520386944,8,0,0,14,0,6,1,1
3057,0,8,ios,489,cohort_A,5.23923184885101,5.61923526942633,10,0,0,13,0.0714285714285714,9,1,0
3058,0,7,web,10,cohort_B,4.38833963622261,4.69348845684628,5,1,1,14,0,5,1,0
3059,1,1,web,359,cohort_B,0.650040166356023,0.689575470299373,7,1,1,14,0,8,1,1
3060,0,3,web,264,cohort_A,1.70632800881404,1.78972717246758,6,0,0,14,0,4,1,0
3061,1,2,web,23,cohort_A,1.43857557800416,1.40132249111464,4,0,0,14,0,4,1,1
3062,0,6,android,495,cohort_B,3.60852641422292,3.58271823832766,8,0,0,14,0,7,1,0
3063,1,8,ios,12,cohort_C,5.01180699060227,5.4508509427746,5,0,0,14,0,4,1,1
3064,0,7,android,6,cohort_B,4.78139369007842,4.6054397836923,6,0,0,14,0,5,1,0
3065,1,2,ios,406,cohort_C,1.43302048354427,1.24050545458876,8,0,0,14,0,5,1,1
3066,1,7,web,137,cohort_B,4.33362455775014,3.74145294971358,10,0,0,14,0,6,1,1
3067,0,10,ios,256,cohort_A,11.0992398215883,11.1758324813281,8,0,0,13,0.0714285714285714,7,1,0
3068,0,4,web,13,cohort_C,2.29056371960014,2.76361836591625,7,0,0,13,0.0714285714285714,6,1,0
3069,0,10,ios,59,cohort_C,8.60000002720033,8.59956643729045,8,0,0,14,0,7,1,0
3070,1,5,ios,479,cohort_A,3.10552605300949,3.4244622178812,7,0,0,13,0.0714285714285714,6,1,1
3071,1,3,web,473,cohort_B,1.98383650641091,1.78116902552978,5,0,0,14,0,4,1,1
3072,0,3,web,226,cohort_C,1.91318555642152,1.61707685603582,5,0,0,14,0,5,1,0
3073,1,2,ios,294,cohort_C,1.39019893556111,0.918764974741794,6,0,0,14,0,5,1,1
3074,1,2,android,135,cohort_A,1.58840001554057,1.39883884958685,13,0,0,14,0,8,1,1
3075,0,9,ios,357,cohort_B,7.35029112697275,7.35598460763291,4,0,0,13,0.0714285714285714,3,1,0
3076,1,4,web,298,cohort_C,2.27691645529422,2.76625370530057,7,0,0,13,0.0714285714285714,7,1,1
3077,1,4,ios,235,cohort_B,2.2954648508457,2.2858769828649,8,0,0,14,0,7,1,1
3078,0,7,ios,332,cohort_A,4.06407457432409,4.23237249897918,7,0,0,14,0,5,1,0
3079,1,3,web,261,cohort_A,1.74284753122632,1.52968192346196,7,0,0,14,0,5,1,1
3080,0,7,ios,428,cohort_B,4.61310583390989,4.76254351791401,5,0,0,14,0,5,1,0
3081,1,1,web,384,cohort_A,0.91828254386014,1.44117495944979,4,1,1,14,0,5,1,1
3082,1,6,android,162,cohort_C,3.38249142358903,2.54173033696178,5,1,1,14,0,5,1,1
3083,1,7,ios,268,cohort_A,4.86233120958088,5.34017382326665,7,0,0,14,0,5,1,1
3084,0,6,android,428,cohort_C,4.01667949247168,3.9375729576594,7,0,0,14,0,6,1,0
3085,1,1,ios,2,cohort_B,0.985198699379351,0.695013862648433,5,0,0,14,0,4,1,1
3086,0,6,android,145,cohort_A,3.65570556666557,3.88943970317935,4,0,0,14,0,3,1,0
3087,0,10,web,114,cohort_B,16.8417037001514,17.6096186767796,5,0,0,14,0,4,1,0
3088,1,9,ios,309,cohort_C,6.1908883549281,5.6675733843223,10,0,0,13,0.0714285714285714,7,1,1
3089,1,9,ios,461,cohort_B,6.36522879923186,6.42797720680826,6,0,0,14,0,5,1,1
3090,1,5,android,463,cohort_A,3.34568449757843,3.34275502762489,7,0,0,14,0,5,1,1
3091,0,5,web,185,cohort_C,3.36173871740234,3.39276461546189,5,0,0,14,0,4,1,0
3092,0,9,web,459,cohort_A,6.96962894914514,7.61830030117134,3,0,0,14,0,3,1,0
3093,1,1,ios,449,cohort_A,0.797109967659822,0.736632251895741,5,0,0,13,0.0714285714285714,4,1,1
3094,1,7,android,159,cohort_C,4.68018954439848,4.24784127209853,3,0,0,14,0,3,1,1
3095,0,2,web,55,cohort_C,1.60389422193407,2.01096231007894,4,0,0,14,0,4,1,0
3096,1,3,ios,493,cohort_A,1.90143857345251,2.25375946427617,3,0,0,13,0.0714285714285714,3,1,1
3097,0,1,android,447,cohort_A,0.85568258533013,0.468531863995012,3,0,0,13,0.0714285714285714,3,1,0
3098,0,2,android,80,cohort_B,1.39830760176376,1.57856069493807,8,0,0,14,0,6,1,0
3099,1,9,ios,485,cohort_B,7.60435828120529,7.33706325086383,7,2,1,13,0.0714285714285714,9,1,1
3100,0,9,android,406,cohort_B,6.91176099653499,7.15658800717445,4,0,0,13,0.0714285714285714,4,1,0
3101,0,5,ios,297,cohort_C,3.15381940366096,3.40731117109135,11,0,0,14,0,6,1,0
3102,1,8,web,303,cohort_C,5.36803312938922,5.68359678154779,10,0,0,14,0,7,1,1
3103,1,8,android,85,cohort_B,5.7134701173999,6.25686298470244,4,0,0,14,0,3,1,1
3104,0,2,web,65,cohort_C,1.42822334295564,2.14359416067143,6,0,0,14,0,6,1,0
3105,0,9,android,269,cohort_C,7.15103062694673,6.49672750059263,3,1,1,13,0.0714285714285714,3,1,0
3106,1,3,ios,474,cohort_A,1.97370707656472,2.35285080724291,5,0,0,14,0,5,1,1
3107,1,10,web,244,cohort_C,8.45059984154281,8.47593819748315,4,1,1,13,0.0714285714285714,5,1,1
3108,1,10,android,121,cohort_C,11.5708882335329,12.2625066109399,10,0,0,14,0,7,1,1
3109,0,3,web,30,cohort_B,1.80272509762119,2.40842831407564,2,0,0,14,0,2,1,0
3110,0,1,android,146,cohort_B,0.452967374029947,0.229520569249898,2,0,0,14,0,2,1,0
3111,1,7,android,297,cohort_B,4.34725740702024,3.73732024927617,8,0,0,13,0.0714285714285714,6,1,1
3112,0,1,android,366,cohort_A,0.641418689941132,0.129548881015023,8,0,0,14,0,6,1,0
3113,1,2,ios,268,cohort_C,1.21810368167383,0.613173442821191,5,0,0,14,0,5,1,1
3114,1,3,ios,255,cohort_B,1.98152931790937,1.77323557583036,6,0,0,14,0,6,1,1
3115,1,3,android,135,cohort_B,1.73467392903575,0.450768686546505,1,0,0,13,0.0714285714285714,1,1,1
3116,1,5,web,423,cohort_B,2.84861441003468,3.91131625994545,7,0,0,14,0,7,1,1
3117,0,10,android,47,cohort_A,8.11943099454442,8.48700330042281,5,0,0,13,0.0714285714285714,3,1,0
3118,1,6,web,243,cohort_B,3.45115714829894,3.13464748286169,3,0,0,14,0,3,1,1
3119,0,6,web,43,cohort_A,3.82220175762446,2.91694207530191,8,1,1,14,0,6,1,0
3120,0,6,ios,462,cohort_B,3.84818279540393,3.66658506198737,8,0,0,14,0,6,1,0
3121,1,6,android,275,cohort_A,3.74117919873075,4.20256773122913,5,0,0,14,0,4,1,1
3122,1,5,android,252,cohort_B,3.05064835933358,2.28190555131875,7,0,0,14,0,5,1,1
3123,1,9,web,259,cohort_A,7.73606688888171,6.8275281310183,10,1,1,14,0,9,1,1
3124,1,1,web,20,cohort_A,0.675506951543047,0.622903571160237,2,0,0,14,0,2,1,1
3125,1,9,ios,429,cohort_C,7.05609045395367,7.77377086878352,6,1,1,14,0,7,1,1
3126,0,9,web,181,cohort_B,6.38697893610387,6.445599807422,5,0,0,14,0,4,1,0
3127,0,8,web,46,cohort_A,5.41789270806008,5.32683644382799,6,0,0,14,0,5,1,0
3128,1,8,ios,426,cohort_B,5.07021299144405,4.72374990140085,13,0,0,14,0,9,1,1
3129,1,10,android,178,cohort_C,10.6916937063361,9.508523026923,7,0,0,13,0.0714285714285714,5,1,1
3130,0,7,web,191,cohort_A,4.22998551081402,4.3624123144983,9,0,0,14,0,8,1,0
3131,0,4,android,321,cohort_C,2.2777933536276,2.30486666401555,6,1,1,14,0,6,1,0
3132,1,4,ios,416,cohort_A,2.69074926018861,2.43951436719538,8,1,1,14,0,7,1,1
3133,0,5,web,498,cohort_B,2.79286793217134,2.33290217328848,6,0,0,12,0.142857142857143,6,1,0
3134,1,2,android,80,cohort_B,1.20666384050436,1.32878029233912,5,0,0,14,0,4,1,1
3135,1,1,ios,303,cohort_B,0.559360212235964,0.38298712862059,3,0,0,14,0,3,1,1
3136,0,4,android,165,cohort_B,2.38494277503733,2.29421011376233,4,0,0,14,0,3,1,0
3137,0,7,ios,64,cohort_C,4.75003014002051,4.92877775542259,12,0,0,14,0,8,1,0
3138,1,10,android,236,cohort_B,8.06905638286662,7.24453548657546,14,0,0,13,0.0714285714285714,7,1,1
3139,0,5,ios,479,cohort_A,2.91406776576098,2.66479286527199,7,0,0,14,0,6,1,0
3140,1,3,ios,492,cohort_A,1.86437276177072,2.15949937899819,8,0,0,13,0.0714285714285714,7,1,1
3141,1,1,web,298,cohort_C,0.51149434777656,0.0283888546252198,6,0,0,14,0,6,1,1
3142,0,10,android,430,cohort_C,8.04414977543978,7.62293701291282,5,0,0,14,0,5,1,0
3143,1,5,android,440,cohort_B,2.84952707019366,3.18262099149619,5,0,0,13,0.0714285714285714,5,1,1
3144,0,6,android,446,cohort_B,3.97153739443017,4.37318050789138,7,0,0,14,0,6,1,0
3145,0,10,android,190,cohort_A,12.6275220395121,12.1809144471923,6,0,0,14,0,6,1,0
3146,0,3,android,28,cohort_A,2.00280426771988,2.51162669977012,9,0,0,14,0,7,1,0
3147,1,5,android,134,cohort_A,2.92060044050807,2.90261712423463,6,0,0,14,0,6,1,1
3148,1,9,web,181,cohort_A,6.10732055323235,6.41843224997032,3,0,0,12,0.142857142857143,3,1,1
3149,1,8,android,298,cohort_C,5.27557074664785,5.48001692710643,7,0,0,14,0,7,1,1
3150,1,2,ios,176,cohort_B,1.2929564301127,1.18403351910071,5,0,0,13,0.0714285714285714,5,1,1
3151,0,7,web,179,cohort_B,4.1547915664928,4.15867974196554,4,0,0,14,0,3,1,0
3152,0,6,web,486,cohort_A,3.67920342009298,4.3674827000153,5,1,1,13,0.0714285714285714,4,1,0
3153,1,6,ios,320,cohort_C,3.46816702293324,2.61216067866719,2,0,0,12,0.142857142857143,2,1,1
3154,1,10,android,32,cohort_B,11.5985467201851,12.4726172613889,6,0,0,13,0.0714285714285714,5,1,1
3155,0,3,ios,251,cohort_C,2.05454018879454,2.03181207869173,4,0,0,14,0,4,1,0
3156,1,4,android,146,cohort_B,2.47005396616344,2.7875417279447,8,0,0,13,0.0714285714285714,5,1,1
3157,0,7,ios,52,cohort_A,4.57571978611399,3.93094309329139,6,0,0,14,0,5,1,0
3158,1,6,android,240,cohort_A,3.74170775797225,4.55830407603902,8,0,0,12,0.142857142857143,6,1,1
3159,0,5,android,494,cohort_B,2.84547382959909,2.73714143110797,3,0,0,14,0,3,1,0
3160,1,8,ios,103,cohort_A,5.75175242574496,4.98707766568431,12,1,1,14,0,9,1,1
3161,0,8,android,393,cohort_B,5.89404766236057,6.08229474129642,4,1,1,13,0.0714285714285714,4,1,0
3162,1,9,ios,128,cohort_C,7.69526642646944,7.3347704520895,7,0,0,14,0,4,1,1
3163,1,10,web,372,cohort_B,9.81308169178205,10.0686908375418,4,1,1,14,0,5,1,1
3164,0,1,android,94,cohort_A,0.865937661209363,1.28739575941114,8,0,0,14,0,6,1,0
3165,0,6,android,336,cohort_C,3.43653600832221,2.85646582188876,10,0,0,14,0,8,1,0
3166,1,1,web,63,cohort_A,0.566768602456719,-0.0154046082380471,8,0,0,14,0,6,1,1
3167,1,5,ios,309,cohort_C,3.09517898233529,3.40561958820962,4,0,0,14,0,4,1,1
3168,1,1,ios,478,cohort_B,0.468429749060343,1.0630221151752,5,0,0,13,0.0714285714285714,4,1,1
3169,1,3,android,264,cohort_A,2.03607037037888,2.10823048004633,5,0,0,14,0,4,1,1
3170,1,4,android,176,cohort_A,2.4005929335683,2.35309837102466,13,0,0,12,0.142857142857143,8,1,1
3171,1,5,ios,424,cohort_C,3.06363060439103,2.87025631411321,8,1,1,14,0,8,1,1
3172,0,10,android,490,cohort_C,8.8192460054944,8.60368658141767,7,0,0,13,0.0714285714285714,6,1,0
3173,0,1,android,462,cohort_A,0.214485805619475,-0.515936831233104,5,0,0,14,0,4,1,0
3174,0,10,web,73,cohort_B,8.51049299712718,7.94761631314439,6,1,1,14,0,7,1,0
3175,1,5,android,235,cohort_A,3.21317809636662,2.89594942185683,5,0,0,14,0,4,1,1
3176,0,2,android,454,cohort_A,1.31951740495242,1.07487919303762,7,0,0,14,0,5,1,0
3177,1,2,web,191,cohort_A,1.38644640925623,1.70008812316022,6,0,0,13,0.0714285714285714,4,1,1
3178,1,6,android,83,cohort_C,3.43923195078232,3.4610158087788,9,0,0,14,0,7,1,1
3179,1,2,web,484,cohort_B,1.52690423130982,1.8074082392002,3,0,0,14,0,2,1,1
3180,0,1,web,56,cohort_B,1.00771597795451,1.79048186373865,5,0,0,14,0,4,1,0
3181,1,6,android,178,cohort_B,3.65605080413476,3.37790466731056,12,0,0,14,0,8,1,1
3182,1,5,web,360,cohort_C,2.76359440398897,2.30194152763231,3,0,0,13,0.0714285714285714,3,1,1
3183,0,8,ios,252,cohort_B,5.60944585552198,6.3924109475532,5,0,0,14,0,4,1,0
3184,0,6,android,318,cohort_A,3.78366790268625,3.10553134020843,9,0,0,13,0.0714285714285714,8,1,0
3185,0,9,android,40,cohort_A,6.57177645209866,7.11801772498834,5,0,0,14,0,5,1,0
3186,1,1,ios,324,cohort_C,0.783197853066337,1.19541276030153,7,0,0,14,0,6,1,1
3187,0,1,android,456,cohort_B,0.273029116277115,0.919101303661503,9,0,0,14,0,5,1,0
3188,0,10,android,168,cohort_A,8.60195361190735,7.98315368148002,7,0,0,14,0,6,1,0
3189,0,1,ios,177,cohort_C,0.81487220535663,0.745932101689119,6,0,0,14,0,4,1,0
3190,1,10,web,8,cohort_C,12.9173904779153,13.4449915600914,6,0,0,14,0,5,1,1
3191,1,3,ios,82,cohort_B,1.91932701937677,1.58878846687927,11,0,0,14,0,5,1,1
3192,0,9,ios,407,cohort_C,6.07544112062254,6.735369502656,6,0,0,14,0,4,1,0
3193,1,1,ios,315,cohort_B,0.551226966297349,0.657347820395432,5,0,0,14,0,4,1,1
3194,0,3,web,350,cohort_A,1.80824668446771,1.66405093388169,4,0,0,13,0.0714285714285714,3,1,0
3195,0,4,web,227,cohort_C,2.62099116368269,3.28566935002379,5,0,0,13,0.0714285714285714,4,1,0
3196,0,10,web,123,cohort_B,7.85366776897247,7.32387208632728,8,0,0,14,0,6,1,0
3197,1,3,android,249,cohort_B,1.72851207384717,1.10377298873972,5,0,0,14,0,4,1,1
3198,1,7,ios,120,cohort_A,4.1321882573266,5.18786435468597,4,0,0,14,0,4,1,1
3199,0,2,web,342,cohort_C,1.37522575553321,1.85406468996153,6,0,0,14,0,5,1,0
3200,0,10,android,338,cohort_C,11.5087937872705,12.1168970550476,4,1,1,14,0,5,1,0
3201,1,7,ios,348,cohort_B,4.30107054627427,4.62572385764695,9,0,0,14,0,6,1,1
3202,0,4,ios,95,cohort_A,2.68769097860853,2.78308995392386,9,0,0,14,0,8,1,0
3203,1,2,web,376,cohort_A,1.30402011762128,2.09885451738735,6,0,0,14,0,5,1,1
3204,0,4,android,224,cohort_B,2.25461383151782,2.93037675354685,4,0,0,14,0,4,1,0
3205,0,5,android,453,cohort_A,3.06590569115766,3.35941062840683,11,0,0,14,0,5,1,0
3206,1,8,ios,31,cohort_A,5.16143719446596,4.1004603145521,8,0,0,13,0.0714285714285714,7,1,1
3207,0,7,android,274,cohort_A,4.6736710082034,4.64679364157279,7,1,1,13,0.0714285714285714,7,1,0
3208,1,4,ios,432,cohort_B,2.68466813356239,2.07887177071371,8,0,0,14,0,6,1,1
3209,1,10,android,15,cohort_C,15.3469998758156,14.6340679829357,12,0,0,13,0.0714285714285714,8,1,1
3210,0,8,ios,392,cohort_B,5.40061028561882,5.10066696094698,2,0,0,13,0.0714285714285714,2,1,0
3211,0,4,ios,175,cohort_B,2.53396329924699,3.43421353603468,8,0,0,14,0,6,1,0
3212,1,5,android,277,cohort_B,2.9070905476637,3.42851806925571,3,0,0,13,0.0714285714285714,3,1,1
3213,1,9,web,110,cohort_C,6.19489577852021,6.52265089770171,4,0,0,14,0,3,1,1
3214,1,4,ios,393,cohort_B,2.43994612946769,2.90602057686593,9,0,0,14,0,7,1,1
3215,1,9,web,346,cohort_A,7.49597775371014,7.20977702258536,10,0,0,14,0,6,1,1
3216,0,7,ios,446,cohort_C,4.81370783562808,4.41682935684987,8,0,0,13,0.0714285714285714,6,1,0
3217,1,3,web,206,cohort_B,2.0313705750696,1.97760371841343,5,0,0,14,0,5,1,1
3218,1,7,ios,5,cohort_A,4.71998319734097,4.32150231207326,10,0,0,14,0,8,1,1
3219,1,6,web,487,cohort_B,3.95162102843562,3.93333844917808,7,0,0,14,0,5,1,1
3220,0,10,android,52,cohort_A,10.7035245298313,10.8879751928747,7,0,0,14,0,5,1,0
3221,0,8,web,234,cohort_A,5.70732967155195,5.21093013118897,3,0,0,14,0,3,1,0
3222,0,6,android,488,cohort_A,3.70221090729791,3.98386417681004,3,0,0,14,0,3,1,0
3223,1,6,web,180,cohort_A,3.51471746346207,3.32508052803023,6,0,0,14,0,5,1,1
3224,1,3,ios,443,cohort_C,1.84897447012704,1.49519976214634,4,0,0,13,0.0714285714285714,3,1,1
3225,1,2,ios,113,cohort_C,1.19671084861402,1.53548166294643,3,0,0,14,0,3,1,1
3226,0,6,web,173,cohort_C,3.83922023296031,4.63544204587921,9,0,0,14,0,6,1,0
3227,0,8,android,222,cohort_C,5.63861745736773,5.53754240243837,2,0,0,13,0.0714285714285714,2,1,0
3228,0,4,ios,199,cohort_A,2.41010275009167,2.31833213040381,2,0,0,14,0,2,1,0
3229,0,1,android,164,cohort_A,0.554582987120351,1.10839422413292,8,0,0,14,0,6,1,0
3230,1,6,ios,383,cohort_C,3.51110142124537,4.15653304042204,4,0,0,14,0,4,1,1
3231,1,3,android,54,cohort_B,1.8108909332726,1.73243586915561,7,0,0,14,0,6,1,1
3232,0,6,android,69,cohort_A,3.8029488055003,4.15411779502738,4,0,0,14,0,4,1,0
3233,0,5,ios,349,cohort_C,2.95156823961352,3.16653927845483,4,0,0,14,0,4,1,0
3234,1,9,ios,348,cohort_A,6.80183758572643,6.72257247744092,9,0,0,14,0,7,1,1
3235,0,4,web,22,cohort_A,2.70808334906945,2.82976782978526,4,1,1,14,0,5,1,0
3236,1,5,ios,350,cohort_A,3.35921004448271,3.34662668483624,7,1,1,14,0,7,1,1
3237,0,9,web,459,cohort_B,6.80414671260697,6.8105931517553,9,0,0,13,0.0714285714285714,7,1,0
3238,0,10,ios,102,cohort_B,8.94394615598143,8.9242622231951,7,1,1,13,0.0714285714285714,6,1,0
3239,0,10,ios,262,cohort_B,8.24311852090602,9.01194614466803,9,0,0,13,0.0714285714285714,7,1,0
3240,1,1,ios,262,cohort_B,0.338118700466958,0.0981502361187115,2,0,0,13,0.0714285714285714,2,1,1
3241,0,4,android,353,cohort_A,2.43071658950499,2.06051199844154,9,0,0,14,0,7,1,0
3242,0,9,ios,339,cohort_B,6.44935143824451,6.47142571718962,7,1,1,14,0,7,1,0
3243,0,10,web,94,cohort_A,9.60518574598246,9.55952479361883,7,0,0,14,0,4,1,0
3244,0,6,web,342,cohort_A,3.72773267365218,3.51143751584012,3,0,0,14,0,2,1,0
3245,1,8,web,10,cohort_A,5.33678701741596,5.17007430928521,8,0,0,14,0,6,1,1
3246,0,7,web,383,cohort_C,4.09094549214298,4.32920018719501,7,0,0,14,0,5,1,0
3247,1,10,web,421,cohort_B,9.790452288336,10.59090545898,7,2,1,14,0,7,1,1
3248,1,4,ios,319,cohort_B,2.4845006140391,2.69809413799388,4,1,1,13,0.0714285714285714,5,1,1
3249,0,7,ios,51,cohort_A,4.7853155158715,4.80135743540423,7,0,0,14,0,7,1,0
3250,0,5,web,35,cohort_A,3.04844130957988,3.00744392507932,4,0,0,13,0.0714285714285714,3,1,0
3251,1,2,ios,213,cohort_B,1.22767381419505,2.35337181171652,2,0,0,13,0.0714285714285714,2,1,1
3252,0,5,android,199,cohort_A,3.05515024147484,3.48399535954557,5,0,0,14,0,3,1,0
3253,1,2,ios,381,cohort_B,1.41402118829,1.08704166777699,7,0,0,13,0.0714285714285714,6,1,1
3254,1,1,ios,240,cohort_B,0.133498151970234,-0.310889052944702,7,0,0,14,0,6,1,1
3255,1,5,web,254,cohort_A,2.96079048122843,2.33086152673816,7,0,0,13,0.0714285714285714,6,1,1
3256,1,8,android,208,cohort_A,5.30987260844634,5.18019681452192,9,0,0,14,0,8,1,1
3257,1,4,ios,255,cohort_A,2.23472026591994,1.70872087285824,11,0,0,13,0.0714285714285714,9,1,1
3258,0,8,web,350,cohort_A,5.76530452393402,6.22360143509408,8,0,0,14,0,7,1,0
3259,1,1,web,78,cohort_A,0.853514002159917,1.81455368394249,6,0,0,14,0,6,1,1
3260,0,10,ios,216,cohort_C,10.8611623556085,10.3815633727724,7,1,1,14,0,5,1,0
3261,1,7,android,161,cohort_A,4.7048421685798,4.6288134364223,4,0,0,14,0,4,1,1
3262,1,10,android,241,cohort_C,10.8587284205978,11.4340746081174,6,0,0,12,0.142857142857143,6,1,1
3263,0,9,android,32,cohort_A,6.33045807051333,5.85666656435799,2,0,0,14,0,2,1,0
3264,0,9,ios,294,cohort_B,6.00269211563969,5.81088088803575,5,0,0,13,0.0714285714285714,4,1,0
3265,1,7,android,312,cohort_A,4.13436361077268,4.40711951277942,4,0,0,14,0,3,1,1
3266,1,4,web,161,cohort_B,2.35712226940801,2.92567841524758,4,0,0,14,0,4,1,1
3267,1,9,web,303,cohort_B,6.66317036270398,7.6085866575244,7,0,0,13,0.0714285714285714,5,1,1
3268,0,6,android,249,cohort_C,3.78372698471082,4.27067708309344,7,0,0,14,0,5,1,0
3269,1,8,ios,407,cohort_B,5.99740333627418,5.7970860103947,8,0,0,14,0,7,1,1
3270,1,1,android,8,cohort_B,0.893954871927497,1.71715296180524,4,0,0,14,0,4,1,1
3271,1,3,android,394,cohort_A,1.95552834173466,1.10042126302602,2,0,0,13,0.0714285714285714,2,1,1
3272,0,6,android,241,cohort_A,3.54041526192828,3.62223923169992,8,0,0,14,0,8,1,0
3273,1,3,web,388,cohort_A,1.99291387264925,1.84483591738549,5,0,0,14,0,5,1,1
3274,0,4,android,185,cohort_B,2.3974798213945,2.40909854669472,9,0,0,13,0.0714285714285714,6,1,0
3275,1,1,web,109,cohort_A,0.429642737919556,0.56447466448207,2,0,0,14,0,2,1,1
3276,1,2,web,454,cohort_B,1.6477481017289,2.62520835879361,6,0,0,14,0,6,1,1
3277,0,7,android,464,cohort_A,4.51244304663424,5.02713032056632,3,0,0,14,0,3,1,0
3278,0,3,android,395,cohort_A,2.03601468620055,1.14891931778548,3,0,0,14,0,3,1,0
3279,0,4,ios,374,cohort_C,2.59624975878857,2.51433823167957,6,0,0,14,0,4,1,0
3280,1,2,ios,146,cohort_A,1.27550529229583,1.23631733366226,5,0,0,13,0.0714285714285714,3,1,1
3281,1,1,android,102,cohort_A,0.584559332452832,1.18218196520204,3,0,0,13,0.0714285714285714,2,1,1
3282,1,10,android,143,cohort_C,13.1002221324917,12.8189568687056,4,0,0,14,0,4,1,1
3283,0,9,android,36,cohort_A,7.13719667971376,7.19054255031495,8,0,0,14,0,6,1,0
3284,1,4,ios,91,cohort_A,2.58198607689604,3.23966952198699,9,0,0,14,0,7,1,1
3285,1,3,web,29,cohort_B,2.00447800333849,1.62207771833474,11,1,1,14,0,9,1,1
3286,0,10,ios,384,cohort_C,9.45377367063149,8.26245104115131,11,0,0,14,0,8,1,0
3287,0,9,web,458,cohort_B,6.23302073126682,6.6324081372468,4,0,0,14,0,3,1,0
3288,0,1,android,28,cohort_A,0.709904234843633,0.0716848856025584,4,0,0,13,0.0714285714285714,3,1,0
3289,0,1,web,378,cohort_A,0.221350558205942,0.122016579147134,9,0,0,14,0,7,1,0
3290,0,8,android,465,cohort_B,5.54885887456639,5.73308620490427,7,0,0,14,0,4,1,0
3291,0,8,android,362,cohort_A,5.19481145661242,5.60408112744595,6,0,0,14,0,5,1,0
3292,1,9,android,244,cohort_B,6.65266497532833,6.64321548222324,6,0,0,13,0.0714285714285714,6,1,1
3293,1,4,android,66,cohort_B,2.73605992748219,3.26308522457409,4,0,0,13,0.0714285714285714,4,1,1
3294,0,7,android,25,cohort_B,4.15282412708662,4.63440304003843,5,0,0,14,0,4,1,0
3295,0,2,android,148,cohort_C,1.18013834067914,1.66532843658654,1,0,0,14,0,1,1,0
3296,0,8,android,176,cohort_B,5.1643515870567,4.4633933526297,11,0,0,14,0,8,1,0
3297,0,10,web,465,cohort_B,8.73158645495122,9.61877279729731,5,0,0,14,0,4,1,0
3298,0,6,android,349,cohort_C,3.94953089932151,3.76778862361121,9,0,0,14,0,7,1,0
3299,1,6,ios,182,cohort_B,3.79395687600853,4.7011565038739,5,0,0,14,0,2,1,1
3300,1,1,web,132,cohort_B,0.53575691982364,0.694586027359206,4,0,0,14,0,4,1,1
3301,0,4,android,277,cohort_B,2.66076437131922,0.952297888721192,7,1,1,14,0,8,1,0
