"user_id","treat","block","platform","cluster_id","signup_cohort","baseline_activity","pre_metric","assignment_date"
15385,0,5,"web",447,"cohort_A",2.82495156385396,2.72416718500198,2026-04-16
15386,0,8,"web",388,"cohort_A",5.01571490061012,4.82697119587759,2026-04-16
15387,0,8,"ios",194,"cohort_C",5.83204871327655,5.69254020042415,2026-04-16
15388,0,10,"web",258,"cohort_C",11.7057266592646,11.796543989023,2026-04-16
15389,0,3,"web",106,"cohort_A",1.85247360179012,1.26620592389616,2026-04-16
15390,0,8,"ios",320,"cohort_A",5.18781474804497,5.50213468702659,2026-04-16
15391,1,7,"web",451,"cohort_C",4.12272189137753,4.33862435039525,2026-04-16
15392,0,6,"android",340,"cohort_B",3.5401562417272,2.9897061996231,2026-04-16
15393,1,1,"android",100,"cohort_C",0.864631954251147,0.958736911447097,2026-04-16
15394,0,8,"web",410,"cohort_B",5.61938532167205,5.88622848226118,2026-04-16
15395,1,9,"web",131,"cohort_B",7.56524494171062,7.86434210070003,2026-04-16
15396,1,9,"ios",208,"cohort_A",6.58987475271583,6.74087724268002,2026-04-16
15397,1,2,"web",302,"cohort_B",1.56326426856383,1.62551425088362,2026-04-16
15398,1,6,"android",31,"cohort_A",3.6356390507374,3.62459648244607,2026-04-16
15399,0,3,"ios",499,"cohort_B",1.78886026182634,2.64593747174789,2026-04-16
15400,1,5,"android",463,"cohort_B",2.85541300640662,2.98503154485822,2026-04-16
15401,0,10,"android",59,"cohort_B",8.76968527961289,8.38504754872795,2026-04-16
15402,1,2,"android",236,"cohort_B",1.29589343769504,1.63076423454285,2026-04-16
15403,0,7,"web",227,"cohort_C",4.12264910998779,4.02160775950777,2026-04-16
15404,1,4,"web",341,"cohort_B",2.67434498904698,3.26925393423285,2026-04-16
15405,0,5,"android",9,"cohort_C",2.7974123167087,2.79892213855683,2026-04-16
15406,1,3,"ios",311,"cohort_B",1.86785529148549,1.73824515817792,2026-04-16
15407,0,2,"android",142,"cohort_C",1.6193711341749,2.11432039508693,2026-04-16
15408,1,7,"ios",308,"cohort_B",4.10169732717775,5.03110672849897,2026-04-16
15409,1,1,"web",300,"cohort_C",1.00441953507048,1.86006946205029,2026-04-16
15410,0,2,"web",25,"cohort_A",1.56468051902311,1.90304290882787,2026-04-16
15411,1,8,"android",223,"cohort_B",5.43926491368884,5.21751666948435,2026-04-16
15412,0,5,"ios",237,"cohort_A",3.34365960383104,4.31161454642719,2026-04-16
15413,1,2,"ios",451,"cohort_B",1.4439318553478,2.00273318073403,2026-04-16
15414,1,1,"web",95,"cohort_A",0.998524789388182,1.53069973207525,2026-04-16
15415,1,10,"android",144,"cohort_A",8.2983069479183,7.32848927842954,2026-04-16
15416,1,4,"ios",283,"cohort_B",2.25973766317869,1.09209649285972,2026-04-16
15417,0,5,"ios",284,"cohort_B",2.77521487962072,3.13749970503114,2026-04-16
15418,0,6,"ios",265,"cohort_A",3.5751526726994,2.53219678594778,2026-04-16
15419,1,3,"web",299,"cohort_C",2.10561631092802,1.93444645627058,2026-04-16
15420,1,8,"web",35,"cohort_A",5.39716467118253,5.98804539651742,2026-04-16
15421,0,9,"ios",377,"cohort_A",7.8218495695204,7.31522238341188,2026-04-16
15422,1,7,"android",178,"cohort_B",4.74307572679551,4.61159367564023,2026-04-16
15423,1,9,"ios",146,"cohort_C",6.53211257543214,7.20393667141539,2026-04-16
15424,0,3,"ios",371,"cohort_A",1.83292231951434,1.68408115303536,2026-04-16
15425,0,7,"web",220,"cohort_C",4.20430055810449,4.3126941499854,2026-04-16
15426,0,7,"ios",364,"cohort_B",4.84250236730643,5.03088734718828,2026-04-16
15427,0,10,"android",299,"cohort_A",9.87296571182217,10.2482153578049,2026-04-16
15428,0,1,"ios",495,"cohort_B",0.770945294727714,0.650220170740061,2026-04-16
15429,0,5,"android",51,"cohort_B",2.99955651428577,3.17722138674237,2026-04-16
15430,1,7,"web",142,"cohort_A",4.24103173501254,4.37454729161739,2026-04-16
15431,1,3,"android",203,"cohort_B",1.9873716169859,2.86356739483415,2026-04-16
15432,1,7,"web",72,"cohort_B",4.61437791194497,5.46238404253341,2026-04-16
15433,0,3,"ios",228,"cohort_C",2.06400476824663,2.67835295840661,2026-04-16
15434,1,6,"ios",414,"cohort_C",3.4116874072966,3.73031907921375,2026-04-16
15435,0,10,"android",349,"cohort_A",9.07330672999628,9.50992611243683,2026-04-16
15436,0,4,"web",401,"cohort_C",2.2043020097582,1.66495116509832,2026-04-16
15437,0,2,"ios",334,"cohort_A",1.18046255077469,1.74169193301088,2026-04-16
15438,0,5,"android",13,"cohort_A",2.99586145974962,3.48978360726775,2026-04-16
15439,1,6,"web",438,"cohort_A",3.50392967330086,3.75579103733951,2026-04-16
15440,1,10,"ios",12,"cohort_A",15.4608462045389,15.3738761149178,2026-04-16
15441,0,10,"android",479,"cohort_B",8.04985906399626,8.08076881691361,2026-04-16
15442,0,9,"android",413,"cohort_C",6.08977356084216,5.35105651875147,2026-04-16
15443,0,4,"ios",297,"cohort_A",2.28416261762055,1.61334744131376,2026-04-16
15444,1,10,"android",90,"cohort_B",7.89262832568786,7.46851469961182,2026-04-16
15445,1,7,"ios",33,"cohort_A",4.2016130557941,4.02408249760145,2026-04-16
15446,1,9,"ios",22,"cohort_B",7.2443737289674,7.10687838391707,2026-04-16
15447,1,5,"android",71,"cohort_B",3.31933447502784,3.35043104672244,2026-04-16
15448,1,8,"web",450,"cohort_C",5.82437718904212,5.85180387061188,2026-04-16
15449,1,7,"ios",11,"cohort_A",4.14182599901504,4.74640459930394,2026-04-16
15450,1,4,"ios",279,"cohort_C",2.65282195468293,2.18774218336082,2026-04-16
15451,1,10,"android",257,"cohort_C",8.50271055462084,8.13902199662191,2026-04-16
15452,1,1,"android",268,"cohort_B",0.60767763994388,0.307023359584293,2026-04-16
15453,0,10,"ios",283,"cohort_B",8.8165582834528,8.53225758502361,2026-04-16
15454,1,2,"android",214,"cohort_C",1.56909074104642,1.89399521446044,2026-04-16
15455,1,9,"ios",14,"cohort_B",6.48037433635913,5.9772219013886,2026-04-16
15456,0,2,"ios",288,"cohort_B",1.14355200120567,1.72044374748329,2026-04-16
15457,0,3,"web",42,"cohort_B",2.1568636932604,2.02188647912259,2026-04-16
15458,0,3,"web",453,"cohort_C",1.74994213886208,1.3051293541527,2026-04-16
15459,0,5,"android",457,"cohort_C",3.29502989765188,3.10461542446282,2026-04-16
15460,1,8,"android",61,"cohort_A",5.83214298822077,6.03607876520636,2026-04-16
15461,0,1,"android",494,"cohort_C",0.407773673429045,0.590528556301252,2026-04-16
15462,1,2,"web",493,"cohort_B",1.51407571194501,0.501090051395655,2026-04-16
15463,0,6,"web",323,"cohort_C",3.44002115381887,4.69224218420009,2026-04-16
15464,0,10,"android",67,"cohort_A",8.40400501313028,8.0577158064671,2026-04-16
15465,1,6,"android",304,"cohort_B",3.37345079402177,3.75467571271939,2026-04-16
15466,0,9,"android",354,"cohort_A",7.34984280766226,7.78023290695032,2026-04-16
15467,0,8,"android",426,"cohort_A",5.79481135365021,6.60344134673243,2026-04-16
15468,0,8,"ios",252,"cohort_B",5.2411247710486,5.86466511412091,2026-04-16
15469,1,5,"ios",168,"cohort_C",2.83808193278782,2.43739158459612,2026-04-16
15470,1,2,"ios",423,"cohort_B",1.51451990842967,2.08126261821245,2026-04-16
15471,1,8,"ios",225,"cohort_A",5.15381642060676,4.82304393426735,2026-04-16
15472,0,5,"ios",260,"cohort_C",3.06184783887732,2.7219296503265,2026-04-16
15473,0,9,"android",390,"cohort_A",7.78025922397629,7.25141143682501,2026-04-16
15474,1,4,"android",151,"cohort_C",2.22823951113181,1.80338410048268,2026-04-16
15475,1,2,"android",152,"cohort_B",1.24447301684864,1.47347935554006,2026-04-16
15476,1,5,"web",128,"cohort_C",3.18517404733874,3.41963488846577,2026-04-16
15477,0,4,"ios",183,"cohort_A",2.59057487678847,2.2279957733422,2026-04-16
15478,0,8,"ios",490,"cohort_A",5.87074730792486,5.63812916317625,2026-04-16
15479,0,2,"android",335,"cohort_B",1.21905713582556,0.896251770998406,2026-04-16
15480,1,2,"ios",471,"cohort_A",1.53521109780239,2.41212288963142,2026-04-16
15481,0,4,"android",289,"cohort_C",2.6427988621546,2.87255974145812,2026-04-16
15482,1,2,"ios",384,"cohort_A",1.38017897625404,0.975482313572324,2026-04-16
15483,0,5,"ios",286,"cohort_A",3.06840604099283,2.79333151409926,2026-04-16
15484,1,5,"web",89,"cohort_C",3.11009967103426,2.1362095115031,2026-04-16
15485,1,8,"web",219,"cohort_B",5.29472362664523,4.58401794640185,2026-04-16
15486,0,9,"web",4,"cohort_A",6.91773845982336,6.70934711872058,2026-04-16
15487,0,5,"web",499,"cohort_A",2.99619758369335,2.82331938307252,2026-04-16
15488,1,6,"ios",275,"cohort_A",3.63410474809644,4.59121929846379,2026-04-16
15489,0,8,"web",385,"cohort_B",5.165490226839,4.2206830199139,2026-04-16
15490,1,10,"ios",13,"cohort_A",8.47891117011696,8.11096863007956,2026-04-16
15491,1,8,"ios",382,"cohort_A",5.98031302521244,5.91220338333303,2026-04-16
15492,0,9,"ios",466,"cohort_C",7.1221082534435,7.07297907660115,2026-04-16
15493,1,2,"android",46,"cohort_C",1.22364559889515,1.91107567723497,2026-04-16
15494,0,5,"android",62,"cohort_C",2.99915675636741,3.1434283999322,2026-04-16
15495,0,7,"android",412,"cohort_B",4.65126593771713,4.02194021447165,2026-04-16
15496,1,8,"ios",219,"cohort_B",5.40053463159161,4.66881791646485,2026-04-16
15497,0,4,"web",226,"cohort_A",2.42140755063827,3.49240694253019,2026-04-16
15498,1,1,"android",381,"cohort_A",0.706856425067805,0.226066648666509,2026-04-16
15499,0,3,"android",238,"cohort_A",1.84745341631299,1.70171413358016,2026-04-16
15500,1,4,"ios",188,"cohort_A",2.29573391952196,2.73118084385972,2026-04-16
15501,0,2,"web",315,"cohort_C",1.53982723065974,1.32862892586491,2026-04-16
15502,0,9,"ios",452,"cohort_A",7.39493842088752,7.41938801943888,2026-04-16
15503,0,2,"ios",337,"cohort_A",1.15803615106466,1.3727990458863,2026-04-16
15504,1,1,"ios",481,"cohort_A",0.642591669418808,0.864834491385646,2026-04-16
15505,1,5,"web",147,"cohort_C",3.14503262106967,3.87882311533583,2026-04-16
15506,1,8,"android",362,"cohort_A",5.09682085343019,4.73883538790634,2026-04-16
15507,1,4,"ios",188,"cohort_B",2.3962813422636,2.28137230637884,2026-04-16
15508,0,4,"web",69,"cohort_C",2.70575180004193,2.8964642667216,2026-04-16
15509,0,2,"android",129,"cohort_A",1.11915658419796,1.67939964176839,2026-04-16
15510,1,5,"ios",229,"cohort_A",3.25462937737314,3.55576086474086,2026-04-16
15511,1,4,"web",340,"cohort_B",2.4369093222758,3.1226564933233,2026-04-16
15512,0,3,"ios",306,"cohort_C",1.87433265177958,2.23111291921812,2026-04-16
15513,0,3,"web",268,"cohort_A",2.07304963083832,1.67003018687738,2026-04-16
15514,1,4,"web",163,"cohort_C",2.40573005102755,2.34247000372467,2026-04-16
15515,0,1,"android",345,"cohort_C",0.0907592038385073,-0.585821715901972,2026-04-16
15516,1,6,"android",150,"cohort_C",3.72219100235627,3.83477859456442,2026-04-16
15517,1,5,"ios",482,"cohort_A",3.19883895315508,3.39368661750101,2026-04-16
15518,1,9,"android",300,"cohort_A",6.36819317781551,6.86102273300173,2026-04-16
15519,1,7,"ios",494,"cohort_B",4.20858436739188,4.95034725268655,2026-04-16
15520,0,5,"web",204,"cohort_A",3.33792573517626,3.07428886547547,2026-04-16
15521,1,10,"ios",84,"cohort_A",9.28279395078748,8.51736158397944,2026-04-16
15522,0,2,"web",411,"cohort_B",1.46314091260034,2.5608150545293,2026-04-16
15523,0,1,"ios",324,"cohort_A",0.788530747282565,0.959297197656183,2026-04-16
15524,0,4,"ios",72,"cohort_B",2.61366913615784,2.28781359004849,2026-04-16
15525,1,5,"ios",173,"cohort_A",2.78868460645562,3.23559650714013,2026-04-16
15526,1,2,"ios",203,"cohort_A",1.21475048247491,1.76134319665438,2026-04-16
15527,1,1,"web",88,"cohort_A",0.916350031469269,1.45976830035348,2026-04-16
15528,1,9,"web",199,"cohort_C",7.04313894144623,7.09911191005479,2026-04-16
15529,0,4,"web",294,"cohort_A",2.37455061848899,2.20136594494687,2026-04-16
15530,1,8,"android",400,"cohort_A",5.89181583596593,5.61445864645611,2026-04-16
15531,1,3,"web",290,"cohort_A",1.93798730246408,1.59436264614133,2026-04-16
15532,0,2,"web",73,"cohort_B",1.1130481233411,1.38689739984694,2026-04-16
15533,1,6,"android",485,"cohort_B",3.74067142945855,3.81442715797292,2026-04-16
15534,1,7,"ios",382,"cohort_B",4.54196917586946,4.6459239113323,2026-04-16
15535,1,3,"android",254,"cohort_B",1.73979393772583,2.67336220163139,2026-04-16
15536,1,9,"android",303,"cohort_A",6.07006801096674,6.15538659695455,2026-04-16
15537,1,9,"ios",3,"cohort_A",7.29958469268867,7.09003461379097,2026-04-16
15538,0,3,"ios",22,"cohort_A",1.69324545005335,2.10802476290405,2026-04-16
15539,1,5,"web",124,"cohort_B",3.00392250698686,2.84230260958351,2026-04-16
15540,1,5,"ios",296,"cohort_A",2.92699770575563,2.18133598281844,2026-04-16
15541,1,2,"web",246,"cohort_A",1.19655655053974,1.29775406778549,2026-04-16
15542,0,8,"web",189,"cohort_C",5.66645444889518,5.0348401409819,2026-04-16
15543,0,7,"ios",82,"cohort_C",4.59069276737383,4.31367830628774,2026-04-16
15544,0,10,"web",22,"cohort_A",9.18844970049239,9.08392578640947,2026-04-16
15545,1,8,"ios",251,"cohort_B",5.7777257668384,5.74409012133961,2026-04-16
15546,1,5,"ios",141,"cohort_C",3.04789065184611,3.48227106512115,2026-04-16
15547,1,8,"ios",423,"cohort_B",5.05289155630406,4.72522543124636,2026-04-16
15548,1,4,"web",7,"cohort_B",2.4973108119789,3.13808911054356,2026-04-16
15549,0,8,"ios",309,"cohort_B",5.19130386228332,4.91156716092986,2026-04-16
15550,1,1,"web",412,"cohort_A",0.979468002313276,0.486339346905816,2026-04-16
15551,0,8,"ios",89,"cohort_A",5.10203038434541,4.61438214728379,2026-04-16
15552,0,4,"ios",223,"cohort_B",2.40898656986415,2.6093442088833,2026-04-16
15553,0,2,"android",12,"cohort_A",1.23592921086609,1.5866860893743,2026-04-16
15554,0,2,"ios",315,"cohort_A",1.65482451459948,1.47851792621111,2026-04-16
15555,1,10,"ios",67,"cohort_A",10.685119577754,10.9168778620918,2026-04-16
15556,0,1,"ios",269,"cohort_C",1.00201397882356,1.66886575827733,2026-04-16
15557,1,5,"android",67,"cohort_B",2.79431179166941,2.3439881460765,2026-04-16
15558,0,3,"ios",224,"cohort_B",1.99712701624182,2.52795495032279,2026-04-16
15559,0,6,"android",21,"cohort_B",3.76188117133032,2.59459425577458,2026-04-16
15560,1,2,"android",432,"cohort_A",1.5317222598992,2.05053256173979,2026-04-16
15561,0,5,"ios",448,"cohort_A",3.065295044682,3.84926672662744,2026-04-16
15562,0,9,"web",307,"cohort_B",6.74390773754796,6.93674524424558,2026-04-16
15563,1,4,"ios",130,"cohort_B",2.75821544702557,3.51189406273344,2026-04-16
15564,0,4,"ios",305,"cohort_A",2.59817612976197,2.59903831096394,2026-04-16
15565,1,6,"ios",121,"cohort_C",3.72914438879304,3.72675510850295,2026-04-16
15566,1,1,"ios",467,"cohort_A",0.905541291146196,-0.0673478434427187,2026-04-16
15567,0,6,"ios",253,"cohort_A",3.55154831100344,2.939886361092,2026-04-16
15568,0,5,"ios",106,"cohort_C",3.1937017983159,3.23487412716808,2026-04-16
15569,1,2,"ios",133,"cohort_B",1.53181565207463,1.94546928348724,2026-04-16
15570,1,3,"android",149,"cohort_C",2.16015590024431,1.7895504848187,2026-04-16
15571,0,9,"web",283,"cohort_B",7.1507896757393,6.18908550768826,2026-04-16
15572,0,1,"android",53,"cohort_B",0.516860605213174,1.23498959683667,2026-04-16
15573,0,3,"web",432,"cohort_A",1.69806779350642,1.711241244936,2026-04-16
15574,1,1,"android",200,"cohort_C",0.523594942650523,1.12434006564272,2026-04-16
15575,0,3,"ios",435,"cohort_A",2.01999152340499,2.43329548045411,2026-04-16
15576,0,6,"web",64,"cohort_C",3.6637978527218,3.05793145137278,2026-04-16
15577,0,3,"android",129,"cohort_A",2.12564725417547,1.87515528652844,2026-04-16
15578,0,6,"web",67,"cohort_C",3.86448432085291,3.79004667393029,2026-04-16
15579,1,10,"ios",276,"cohort_A",12.1391668791942,12.516358322939,2026-04-16
15580,1,10,"web",330,"cohort_B",8.08275495685037,8.62440926588173,2026-04-16
15581,1,6,"android",108,"cohort_B",4.0170923209091,3.97200729144175,2026-04-16
15582,0,8,"ios",236,"cohort_B",5.88147586841687,5.70189987367856,2026-04-16
15583,1,2,"web",186,"cohort_B",1.44721005492192,1.46824464213893,2026-04-16
15584,0,5,"android",400,"cohort_B",2.78372641640518,2.55563839206528,2026-04-16
15585,0,10,"ios",53,"cohort_B",8.05126051407763,7.56987186576894,2026-04-16
15586,1,6,"ios",261,"cohort_A",3.6094344893634,3.55002611588054,2026-04-16
15587,0,3,"web",256,"cohort_C",2.08136496924647,1.77326150915337,2026-04-16
15588,1,7,"web",119,"cohort_A",4.20754950100832,2.74703577353853,2026-04-16
15589,0,10,"web",85,"cohort_B",9.10975317159641,9.22079046389774,2026-04-16
15590,0,10,"ios",21,"cohort_B",11.9765618169768,12.0064338365083,2026-04-16
15591,0,3,"ios",358,"cohort_A",2.07073557318672,1.56342997086025,2026-04-16
15592,0,1,"ios",393,"cohort_A",0.321769601219555,0.390082406257763,2026-04-16
15593,1,6,"android",305,"cohort_A",3.7468487124988,3.67536383601415,2026-04-16
15594,0,4,"android",244,"cohort_A",2.64561954597399,2.86704476684681,2026-04-16
15595,1,8,"ios",177,"cohort_B",5.23943285634346,5.03187606556819,2026-04-16
15596,0,6,"android",331,"cohort_A",3.49262495085006,3.24692964962041,2026-04-16
15597,1,7,"android",448,"cohort_B",4.30444593931578,4.67818548434617,2026-04-16
15598,0,1,"android",478,"cohort_A",0.560641130625093,1.49021929972813,2026-04-16
15599,0,9,"ios",147,"cohort_A",7.19062141716201,7.62244429859697,2026-04-16
15600,1,8,"android",489,"cohort_A",5.52659100900503,5.63564827794035,2026-04-16
15601,0,1,"web",302,"cohort_B",0.489515573946677,0.142623899470961,2026-04-16
15602,1,6,"android",457,"cohort_A",3.98149132632241,4.03956856911233,2026-04-16
15603,0,8,"ios",189,"cohort_B",5.47152539640494,5.95679272983987,2026-04-16
15604,1,2,"android",212,"cohort_A",1.62667143236285,1.79581172310353,2026-04-16
15605,1,6,"ios",296,"cohort_C",3.63267154108087,3.62574069894688,2026-04-16
15606,0,1,"web",180,"cohort_B",0.324265165176973,0.034660416572353,2026-04-16
15607,0,2,"android",82,"cohort_B",1.22447106805475,1.89756974282935,2026-04-16
15608,0,9,"android",417,"cohort_C",6.39146881984714,5.96280217542327,2026-04-16
15609,1,10,"web",366,"cohort_B",7.88682655723796,8.15757862755908,2026-04-16
15610,0,10,"web",301,"cohort_C",9.27683753184644,9.51041695031927,2026-04-16
15611,0,3,"web",134,"cohort_B",2.15842983889852,3.45227172744053,2026-04-16
15612,0,8,"ios",410,"cohort_A",5.23217336980513,5.39599968602066,2026-04-16
15613,0,1,"android",93,"cohort_B",1.00842444640012,0.539455664430843,2026-04-16
15614,1,1,"android",196,"cohort_C",0.234050377392347,0.115907205826204,2026-04-16
15615,1,4,"ios",416,"cohort_A",2.42221529483766,1.98286605667817,2026-04-16
15616,1,3,"android",338,"cohort_C",1.83550441793678,1.59243648463023,2026-04-16
15617,0,8,"web",234,"cohort_A",5.71074440274034,6.22037409409079,2026-04-16
15618,1,1,"web",283,"cohort_B",0.640240292729819,0.443935175531506,2026-04-16
15619,0,8,"ios",202,"cohort_C",5.68091251698961,5.32701095783672,2026-04-16
15620,1,2,"ios",217,"cohort_B",1.59799424000685,1.53662840361585,2026-04-16
15621,0,10,"ios",402,"cohort_A",8.46303194733105,8.77129429461819,2026-04-16
15622,0,4,"ios",426,"cohort_A",2.38816084086953,2.08654535558445,2026-04-16
15623,0,6,"ios",362,"cohort_A",3.9351893728031,3.13990319756403,2026-04-16
15624,0,9,"android",483,"cohort_A",6.17196677164624,6.23488043426166,2026-04-16
15625,0,4,"web",440,"cohort_B",2.4391490439923,1.94988813050657,2026-04-16
15626,0,7,"ios",258,"cohort_C",4.83268836877509,4.1968084267676,2026-04-16
15627,0,4,"ios",139,"cohort_A",2.69079912132295,2.67714174201079,2026-04-16
15628,1,2,"web",282,"cohort_C",1.61737523465518,1.66917806147418,2026-04-16
15629,0,1,"web",65,"cohort_B",0.874270314292998,0.673855660689115,2026-04-16
15630,1,2,"ios",199,"cohort_A",1.57956609622985,1.82853749830613,2026-04-16
15631,1,2,"android",60,"cohort_B",1.45142561364135,1.15471539107583,2026-04-16
15632,0,8,"android",378,"cohort_B",5.33535179367732,4.8555809106914,2026-04-16
15633,1,7,"ios",319,"cohort_A",4.59908301163253,4.1683550830525,2026-04-16
15634,0,2,"ios",110,"cohort_C",1.08340676817824,1.6627555952224,2026-04-16
15635,1,6,"web",288,"cohort_B",3.4975132042483,3.25397547313849,2026-04-16
15636,1,9,"ios",212,"cohort_A",7.0327934765404,7.38313179593574,2026-04-16
15637,0,8,"ios",309,"cohort_A",5.84492465085576,5.36745797868356,2026-04-16
15638,0,1,"android",457,"cohort_C",0.73190302022569,0.240751596640826,2026-04-16
15639,1,6,"web",71,"cohort_C",3.51583607891946,3.00907811463469,2026-04-16
15640,0,3,"ios",400,"cohort_B",1.67045631609403,2.35175966063928,2026-04-16
15641,1,6,"ios",443,"cohort_B",3.50504726473414,3.22480697165576,2026-04-16
15642,0,2,"ios",291,"cohort_B",1.11889343961326,0.628379582329624,2026-04-16
15643,0,3,"android",290,"cohort_B",2.10431408628553,2.57950015582145,2026-04-16
15644,1,7,"web",477,"cohort_A",4.51277887060855,5.37280066961088,2026-04-16
15645,1,9,"android",119,"cohort_A",6.4550674870967,6.43097613894011,2026-04-16
15646,0,4,"android",384,"cohort_A",2.67624770570003,2.58968420963548,2026-04-16
15647,1,2,"ios",358,"cohort_A",1.45290143872628,1.64809094122616,2026-04-16
15648,0,6,"ios",173,"cohort_A",3.80523217695486,3.79091108475649,2026-04-16
15649,0,10,"ios",211,"cohort_B",11.942064821305,12.1044639778395,2026-04-16
15650,0,10,"android",311,"cohort_B",8.23595191698398,7.99049507969282,2026-04-16
15651,0,4,"ios",57,"cohort_B",2.31650495173795,3.22190763627304,2026-04-16
15652,0,6,"android",12,"cohort_C",3.80549888758807,4.12280270058965,2026-04-16
15653,1,8,"web",61,"cohort_A",5.25156636853005,5.16803937946758,2026-04-16
15654,1,7,"android",173,"cohort_B",4.54133914436982,6.11598935323835,2026-04-16
15655,1,2,"android",238,"cohort_B",1.1311313518044,1.43047797516445,2026-04-16
15656,0,10,"android",415,"cohort_B",8.91012474501348,8.96784276571628,2026-04-16
15657,1,6,"android",9,"cohort_A",3.83690450736329,3.73494918610913,2026-04-16
15658,0,6,"web",50,"cohort_C",3.82796232227174,3.41142932328667,2026-04-16
15659,0,5,"ios",34,"cohort_A",3.18735239111369,2.15409112993908,2026-04-16
15660,0,8,"android",85,"cohort_C",5.4854756278224,5.03694260762092,2026-04-16
15661,1,5,"android",204,"cohort_B",2.99883435815493,2.9096866350317,2026-04-16
15662,0,3,"ios",456,"cohort_A",2.13257731258121,2.94949169770647,2026-04-16
15663,0,4,"ios",427,"cohort_A",2.30512421138583,2.48357122102546,2026-04-16
15664,1,4,"ios",344,"cohort_C",2.70882630760544,2.26577575655724,2026-04-16
15665,0,9,"ios",221,"cohort_B",6.60813853525526,6.2832705994913,2026-04-16
15666,0,2,"android",226,"cohort_A",1.37708778923369,1.3713478268962,2026-04-16
15667,1,9,"android",333,"cohort_B",6.92425609478531,6.58029698694496,2026-04-16
15668,1,2,"android",26,"cohort_B",1.17861034861301,2.09477081670535,2026-04-16
15669,1,4,"android",366,"cohort_A",2.58361455028581,3.38324858052164,2026-04-16
15670,0,1,"android",257,"cohort_A",0.445351961967081,0.0328634443428935,2026-04-16
15671,0,1,"ios",492,"cohort_A",0.978397479683195,-0.0908864852390923,2026-04-16
15672,1,8,"ios",199,"cohort_A",5.01744319966871,5.22897977326266,2026-04-16
15673,0,1,"android",375,"cohort_C",0.869604354062782,-0.0487333884411135,2026-04-16
15674,0,9,"android",224,"cohort_A",6.06222445272038,5.9531338875054,2026-04-16
15675,1,7,"web",267,"cohort_C",4.10111140507639,3.56920732406241,2026-04-16
15676,1,1,"web",411,"cohort_B",0.581217448636579,1.05543547208565,2026-04-16
15677,1,3,"android",192,"cohort_B",2.1127551031892,1.31381317787053,2026-04-16
15678,1,4,"android",37,"cohort_C",2.43316769916483,3.20555370309655,2026-04-16
15679,1,8,"ios",295,"cohort_A",5.34981985944673,5.88818182829664,2026-04-16
15680,1,7,"ios",258,"cohort_C",4.21427746237412,3.7757274887562,2026-04-16
15681,0,10,"ios",411,"cohort_A",8.90821986171182,8.52977872954867,2026-04-16
15682,0,7,"web",205,"cohort_B",4.68720744611029,5.4569363758145,2026-04-16
15683,1,6,"android",135,"cohort_A",3.3982142681036,3.91914061581735,2026-04-16
15684,1,8,"web",391,"cohort_A",5.1509615685228,4.88619151501019,2026-04-16
15685,1,8,"web",75,"cohort_A",5.99162362040034,5.59054386933542,2026-04-16
15686,0,1,"ios",122,"cohort_B",0.618397658796758,-0.0531952598841872,2026-04-16
15687,0,5,"ios",251,"cohort_C",3.10316748232324,3.87571696531057,2026-04-16
15688,1,3,"web",417,"cohort_A",1.73146236438723,1.78152447404532,2026-04-16
15689,1,10,"web",119,"cohort_A",9.10894441249052,9.80107376509905,2026-04-16
15690,0,6,"android",494,"cohort_A",3.87645831030129,4.13173363441172,2026-04-16
15691,1,1,"ios",82,"cohort_A",0.843038477408375,1.48602488779726,2026-04-16
15692,0,1,"android",367,"cohort_A",0.20793532267908,-0.461344552189176,2026-04-16
15693,0,10,"android",361,"cohort_B",8.36161650749729,8.75757985166279,2026-04-16
15694,0,10,"ios",41,"cohort_B",7.93182515460346,7.83599084452518,2026-04-16
15695,1,3,"web",368,"cohort_C",2.12220307738244,2.87898149968132,2026-04-16
15696,1,5,"android",99,"cohort_B",3.24157231371278,3.73739414274401,2026-04-16
15697,0,3,"ios",384,"cohort_C",1.72267783086216,1.77085623961244,2026-04-16
15698,0,1,"web",378,"cohort_C",0.978688860121008,0.289082098503712,2026-04-16
15699,1,5,"web",349,"cohort_B",3.03983028811918,3.54579711651768,2026-04-16
15700,0,7,"ios",97,"cohort_B",4.85722900881574,4.83303002024294,2026-04-16
15701,0,7,"android",135,"cohort_B",4.37666424424304,4.67733180448251,2026-04-16
15702,1,9,"web",420,"cohort_B",6.36891253510717,7.08542485299049,2026-04-16
15703,0,10,"web",225,"cohort_B",9.72862453770277,10.3984718539109,2026-04-16
15704,1,7,"web",443,"cohort_A",4.4150366464682,4.27557890538856,2026-04-16
15705,0,7,"web",290,"cohort_C",4.52635813969746,4.71170266062089,2026-04-16
15706,0,7,"android",283,"cohort_A",4.1037541465075,4.32501263882228,2026-04-16
15707,0,9,"ios",44,"cohort_A",6.76294072282345,6.1045736789186,2026-04-16
15708,1,2,"web",233,"cohort_A",1.23757433235686,0.375097396403532,2026-04-16
15709,1,4,"web",487,"cohort_C",2.48834962156833,2.39325896930145,2026-04-16
15710,0,2,"ios",247,"cohort_C",1.23990257076581,2.47231389845278,2026-04-16
15711,0,10,"ios",290,"cohort_A",7.94055397708299,7.75395673865226,2026-04-16
15712,1,6,"android",273,"cohort_A",3.97044733504494,4.83935313137599,2026-04-16
15713,0,10,"web",401,"cohort_A",13.3795292234114,14.3943034025745,2026-04-16
